"source_mod","source_file","id","name","tier","piece_type","culture","mesh","weight","length","BladeData.blade_length","BladeData.blade_width","BladeData.stack_amount","BladeData.Swing.damage_type","BladeData.Swing.damage_factor","BladeData.Thrust.damage_type","BladeData.Thrust.damage_factor","BuildData.piece_offset","BuildData.next_piece_offset","CraftingCost","is_default","is_hidden","BladeData.body_name","BladeData.holster_body_name","BladeData.holster_mesh","BladeData.holster_mesh_length","BladeData.physics_material","BuildData.previous_piece_offset","distance_to_next_piece","distance_to_previous_piece","excluded_item_usage_features","Flags.Flag.name","Flags.Flag.type","full_scale","item_holster_pos_shift"
"RBM","RBMCombat_sword_blades.xml","khuzait_noble_blade_1","{=PqoJ1ZeB}Decorated Saber Blade","5","Blade","Culture.khuzait","khuzait_noble_blade_1","0.66","89.5","","","3","Cut","1.6","Pierce","1","","","","","","bo_sword_one_handed","","khuzait_noble_blade_1_scabbard_1","","metal_weapon","0","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_2","{=mSNaSLiC}Thamaskene Steel Warsword Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_2","0.6","61.4","","","3","Cut","1.4","Pierce","1.1","","","","","","bo_sword_one_handed","","sturgian_noble_blade_2_scabbard_2","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_3","{=vx2VIbmb}Decorated Long Warsword Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_3","0.6","73.5","","","3","Cut","1.4","Pierce","1.1","","","","","","bo_sword_one_handed","","sturgian_noble_blade_3_scabbard_3","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","battania_noble_blade_1","{=5Xoa1EFa}Engraved Backsword Blade","5","Blade","Culture.battania","battania_noble_blade_1","0.66","96","","","3","Cut","1.4","Pierce","1.1","","","","","","bo_sword_one_handed","","battania_noble_blade_1_scabbard_3","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","battania_blade_3_fine_steel","{=finesteelbladecraftingpiece}Highland Fine Steel Blade","4","Blade","Culture.battania","battania_blade_3_fine_steel","0.66","80.8","","","3","Cut","1","Pierce","0.9","","","","","","bo_sword_one_handed","","battania_blade_3_scabbard_3","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","vlandian_blade_8","{=ZJrqEfBF}Tapered Kaskara Blade","3","Blade","Culture.aserai","vlandian_blade_8","0.79","80.9","","","3","Cut","1","Pierce","0.7","","","","","","bo_sword_one_handed","","vlandian_blade_8_scabbard_8","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","aserai_blade_9","{=3wn1WbIx}Ridged Long Kaskara Blade","1","Blade","Culture.aserai","aserai_blade_9","0.89","93","","","3","Cut","0.6","Pierce","0.55","","","","","","bo_sword_one_handed","","aserai_blade_9_scabbard_9","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_blade_4","{=XtneitaD}Fine Steel Warsword Blade","4","Blade","Culture.sturgia","sturgian_blade_4","0.66","73.4","","","3","Cut","1","Pierce","0.9","","0","","","","bo_sword_one_handed","","sturgian_blade_4_scabbard_4","","metal_weapon","0","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","cleaver_blade_5","{=2mo4gsuh}War Razor Blade","4","Blade","Culture.vlandia","cleaver_blade_5","0.79","103.4","","","3","Cut","1.1","Pierce","0.9","","","","","","bo_sword_one_handed","","","","metal_weapon","","","","","","","",""
"RBM","RBMCombat_sword_blades.xml","cleaver_blade_6","{=2mo4gsuh}War Razor Blade","4","Blade","Culture.vlandia","cleaver_blade_6","0.9","93.06","","","3","Cut","1.2","Pierce","0.9","","","","","","bo_sword_one_handed","","","","metal_weapon","","","","","","","",""
"RBM","RBMCombat_sword_blades.xml","cleaver_blade_7","{=YkWqmDEK}Broad Falchion Blade Head","3","Blade","Culture.aserai","cleaver_blade_7","1.05","80.08","","","3","Cut","1","Pierce","0.8","","","","","","bo_sword_one_handed","","","","metal_weapon","","","","","","","",""
"RBM","RBMCombat_sword_blades.xml","cleaver_blade_8","{=hRfqLq4V}Falchion Blade","3","Blade","Culture.aserai","cleaver_blade_8","1.0","78.32","","","3","Cut","1","Pierce","0.8","","","","","","bo_sword_one_handed","","","","metal_weapon","","","","","","","",""
"RBM","RBMCombat_sword_blades.xml","cleaver_blade_2","{=YkWqmDEK}Broad Falchion Blade Head","3","Blade","Culture.aserai","cleaver_blade_2","1.0","101","","","3","Cut","1","Pierce","0.7","","","","","","bo_sword_one_handed","","","","metal_weapon","","","","","","","",""
"RBM","RBMCombat_sword_blades.xml","aserai_blade_10","{=N1qLYlxF}Fine Steel Kaskara Blade","4","Blade","Culture.aserai","aserai_blade_10","0.79","100","","","3","Cut","1.2","Pierce","0.8","","","","","","bo_sword_one_handed","","aserai_blade_10_scabbard_10","","metal_weapon","","","","","","","",""
"RBM","RBMCombat_sword_blades.xml","empire_blade_3_blunt","{=wsVbMK6L}Tournament Flat Blade","1","Blade","Culture.empire","empire_blade_3","0.64","92.4","","","3","Cut","0.4","Pierce","0.65","","","","","true","bo_sword_one_handed","","empire_noble_blade_2_scabbard_2","","metal_weapon","0","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","empire_noble_blade_2","{=0Y0kaTwm}Simple Spatha Blade","1","Blade","Culture.empire","empire_noble_blade_2","0.85","95.8","","","3","Cut","0.4","Pierce","0.65","","","","","","bo_sword_one_handed","","empire_noble_blade_2_scabbard_2","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","empire_noble_blade_3","{=N3VXsh2z}Steel Paramerion Blade","3","Blade","Culture.empire","empire_noble_blade_3","0.79","83.6","","","3","Cut","1","Pierce","0.7","","","","","","bo_sword_one_handed","","empire_noble_blade_3_scabbard_3","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","empire_noble_blade_4","{=HwCYBWq2}Sharp Tipped Spatha Blade","4","Blade","Culture.empire","empire_noble_blade_4","0.79","95.8","","","3","Cut","1","Pierce","1","","","","","","bo_sword_one_handed","","empire_noble_blade_4_scabbard_4","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_1","{=VbpiYB68}Decorated Wide Fullered Short Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_1","0.6","61.4","","","3","Cut","1.4","Pierce","1.1","","","","","","bo_sword_one_handed","","sturgian_noble_blade_1_scabbard_1","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_4","{=blaVlvm2}Decorated Short Warsword Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_4","0.46","74","","","3","Cut","1.4","Pierce","1.1","","","","","","bo_sword_one_handed","","sturgian_noble_blade_4_scabbard_4","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_5","{=blaVlvm2}Decorated Short Warsword Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_5","0.5","88.8","","","3","Cut","1.5","Pierce","1.05","","","","","","bo_sword_one_handed","","sturgian_noble_blade_5_scabbard_5","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_6","{=P5dUGIl7}Decorated Warsword Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_6","0.7","87.6","","","3","Cut","1.3","Pierce","1.15","","","","","","bo_sword_one_handed","","sturgian_noble_blade_6_scabbard_6","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_7","{=mSNaSLiC}Thamaskene Steel Warsword Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_7","0.65","73.68","","","3","Cut","1.5","Pierce","1.15","","","","","","bo_sword_one_handed","","sturgian_noble_blade_7_scabbard_7","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","sturgian_noble_blade_8","{=VbpiYB68}Decorated Wide Fullered Short Blade","5","Blade","Culture.sturgia","sturgian_noble_blade_8","0.7","67.54","","","3","Cut","1.4","Pierce","1.1","","","","","","bo_sword_one_handed","","sturgian_noble_blade_8_scabbard_8","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","khuzait_noble_blade_3","{=AKJzOQkF}Eastern Backsword Blade","2","Blade","Culture.khuzait","khuzait_noble_blade_3","0.85","72.7","","","3","Cut","0.6","Pierce","0.7","","","","","","bo_sword_one_handed","","khuzait_noble_blade_3_scabbard_3","","metal_weapon","0","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","vlandian_noble_blade_2","{=O2kPKeuK}Arming Sword Blade With Gold Engraving","5","Blade","Culture.vlandia","vlandian_noble_blade_2","0.66","74.5","","","3","Cut","1.4","Pierce","1.2","","","","","","bo_sword_one_handed","","vlandian_noble_blade_2_scabbard_2","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","vlandian_noble_blade_3","{=uuover9F}Short Arming Sword Blade","5","Blade","Culture.vlandia","vlandian_noble_blade_3","0.52","67.5","","","3","Cut","1.2","Pierce","1.1","","","","","","bo_sword_one_handed","","vlandian_noble_blade_3_scabbard_3","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","aserai_noble_blade_3","{=RdVX1jC0}Engraved Kaskara Blade","5","Blade","Culture.aserai","aserai_noble_blade_3","0.6","71.1","","","3","Cut","1.6","Pierce","1","","","","","","bo_sword_one_handed","","aserai_noble_blade_3_scabbard_3","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","aserai_noble_blade_4","{=xYgJN0Ja}Decorated Scimitar Blade","5","Blade","Culture.aserai","aserai_noble_blade_4","0.66","87.4","","","3","Cut","1.6","Pierce","1","","","","","","bo_sword_one_handed","","aserai_noble_blade_4_scabbard_4","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","aserai_noble_blade_5","{=RdVX1jC0}Engraved Kaskara Blade","5","Blade","Culture.aserai","aserai_noble_blade_5","0.684","85.2","","","3","Cut","1.4","Pierce","1","","","","","","bo_sword_one_handed","","aserai_noble_blade_5_scabbard_5","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","aserai_noble_blade_6","{=xYgJN0Ja}Decorated Scimitar Blade","5","Blade","Culture.aserai","aserai_noble_blade_6","0.79","91.77","","","3","Cut","1.5","Pierce","0.95","","","","","","bo_sword_one_handed","","aserai_noble_blade_6_scabbard_6","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","battania_blade_3_crude_iron","{=EBlx3VId}Highland Crude Iron Blade","1","Blade","Culture.battania","battania_blade_3_crude_iron","0.92","80.8","","","3","Cut","0.4","Pierce","0.65","","","","","","bo_sword_one_handed","","battania_blade_3_scabbard_3","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","battania_blade_3_steel","{=oW5N04JL}Highland Steel Blade","3","Blade","Culture.battania","battania_blade_3_steel","0.72","80.8","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_sword_one_handed","","battania_blade_3_scabbard_3","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","battania_noble_blade_2","{=Izstbt9y}Highland Decorated Blade","5","Blade","Culture.battania","battania_noble_blade_2","0.6","93.2","","","3","Cut","1.7","","","","","","","","bo_sword_one_handed","","battania_noble_blade_2_scabbard_2","","metal_weapon","","","","thrust","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_13_blunt","{=GFBFgA7R}Broad Blunt Dagger Blade","2","Blade","","dagger_blade_13","0.475","29","","","3","Cut","0.6","Pierce","0.8","","","","","true","bo_knife_a","","throwing_dagger_quiver_1","35.8","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_11","{=ykTYTbek}Throwing Knife Blade","2","Blade","","dagger_blade_11","0.250","30","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_knife_a","","throwing_dagger_quiver_2","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_1","{=gXUXjtuL}Kama Blade","5","Blade","","dagger_blade_1","0.305","39","","","3","Cut","1.1","Pierce","1.4","","","","true","","bo_knife_a","","dagger_blade_1_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_2","{=dtSrK9bs}Broad Seax Blade","2","Blade","","dagger_blade_2","0.310","40","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_knife_a","","dagger_blade_2_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_3","{=aBnaaaHv}Long Seax Blade","3","Blade","","dagger_blade_3","0.42","47","","","3","Cut","0.9","Pierce","1","","","","","","bo_knife_a","","dagger_blade_3_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_3_blunt","{=27Oaoras}Long Blunt Seax Blade","3","Blade","","dagger_blade_3","0.4","47","","","3","Cut","0.9","Pierce","1","","","","","true","bo_knife_a","","dagger_blade_3_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_4","{=pb4zUxzA}Makhaira Blade","3","Blade","","dagger_blade_4","0.32","38.2","","","3","Cut","0.9","Pierce","1","","","","","","bo_knife_a","","dagger_blade_4_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_5","{=aS56bF5s}Short Chopping Knife","1","Blade","","dagger_blade_5","0.270","33","","","3","Cut","0.7","Pierce","0.6","","","","","","bo_knife_a","","dagger_blade_5_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_6","{=f0syWNR7}Poniard Blade","3","Blade","","dagger_blade_6","0.35","44.7","","","3","Cut","0.9","Pierce","1","","","","","","bo_knife_a","","dagger_blade_6_scabbard_2","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_6_blunt","{=Xo7l8eae}Blunt Blade","1","Blade","","dagger_blade_6","0.36","44.7","","","3","Cut","0.7","Pierce","0.6","","","","","true","bo_knife_a","","dagger_blade_6_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_7","{=KNisROi1}Broad Skaen Blade","2","Blade","","dagger_blade_7","0.32","40.1","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_knife_a","","dagger_blade_7_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_8","{=b30mn7KF}Khanjar Blade","3","Blade","","dagger_blade_8","0.3","37.9","","","3","Cut","0.9","Pierce","1","","","","","","bo_knife_a","","dagger_blade_8_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_9","{=SgJH5KtP}Sica Blade","3","Blade","","dagger_blade_9","0.345","43","","","3","Cut","0.9","Pierce","1","","","","","","bo_knife_a","","dagger_blade_9_scabbard_1","","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_10","{=85bQmjWX}Knife Blade","2","Blade","","dagger_blade_10","0.250","30","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_knife_a","","throwing_dagger_quiver_2","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_12","{=HysmKS5a}Ridged Wide Dagger Blade","1","Blade","","dagger_blade_12","0.200","25.3","","","3","Cut","0.7","Pierce","0.6","","","","true","","bo_knife_a","","throwing_dagger_quiver_3","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_13","{=5o5DaSHZ}Broad Dagger Blade","2","Blade","","dagger_blade_13","0.240","28.2","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_knife_a","","throwing_dagger_quiver_1","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_13_blunt","{=GFBFgA7R}Broad Blunt Dagger Blade","2","Blade","","dagger_blade_13","0.240","28.2","","","3","Cut","0.8","Pierce","0.8","","","","","true","bo_knife_a","","throwing_dagger_quiver_1","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_14","{=QH0oIiIz}Long Broad Dagger Blade","3","Blade","","dagger_blade_14","0.28","35","","","3","Cut","0.9","Pierce","1","","","","","","bo_knife_a","","throwing_dagger_quiver_4","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_20","{=UqNbbdKN}Simple Knife Blade","1","Blade","","dagger_blade_10","0.230","30","","","3","Cut","0.65","Pierce","0.65","","","","","","bo_knife_a","","dagger_blade_20_scabbard_20","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_22","{=HysmKS5a}Ridged Wide Dagger Blade","1","Blade","","dagger_blade_12","0.200","25.2","","","3","Cut","0.6","Pierce","0.7","","","","true","","bo_knife_a","","dagger_blade_22_scabbard_22","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_23","{=5o5DaSHZ}Broad Dagger Blade","2","Blade","","dagger_blade_13","0.215","28.2","","","3","Cut","0.8","Pierce","0.8","","","","","","bo_knife_a","","dagger_blade_23_scabbard_23","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_23_blunt","{=GFBFgA7R}Broad Blunt Dagger Blade","2","Blade","","dagger_blade_13","0.225","28.2","","","3","Cut","0.8","Pierce","0.8","","","","","true","bo_knife_a","","dagger_blade_23_scabbard_23_blunt","35.8","metal_weapon","","","","","Stealth","ItemFlags","",""
"RBM","RBMCombat_sword_blades.xml","dagger_blade_24","{=QH0oIiIz}Long Broad Dagger Blade","3","Blade","","dagger_blade_14","0.300","35","","","3","Cut","0.85","Pierce","1.05","","","","","","bo_knife_a","","dagger_blade_24_scabbard_24","35.8","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_01","{=a9Bn9JTY}Northmens Axehead","3","Blade","Culture.nord","naval_axe_head_01","0.678","","16.651","26.744","3","Cut","0.92","","","-18","","","","","bo_axe_longer_b","","","","metal_weapon","","9.13","9.13","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_02","{=B3ZFzXzU}Drengr Axehead","2","Blade","Culture.nord","naval_axe_head_02","0.6592","","16.651","26.744","3","Cut","0.71","","","-19","","","","","bo_axe_longer_b","","","","metal_weapon","","9.91","9.91","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_03","{=z9UlwqbJ}Nord Two Handed Axehead","4","Blade","Culture.nord","naval_axe_head_03","0.8592","","16.651","26.744","3","Cut","1.12","","","-20","","","","","bo_axe_longer_b","","","","metal_weapon","","15.1","15.1","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_04","{=NYvRbkz2}Nord Hatchett Head","2","Blade","Culture.nord","naval_axe_head_04","0.6294","","16.651","26.744","3","Cut","0.69","","","-12","","","","","bo_axe_longer_b","","","","metal_weapon","","6.03","6.03","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_04_2","{=0vUOqTq5}Nord Throwing Hatchett Head","2","Blade","Culture.nord","naval_axe_head_04","0.6294","","16.651","26.744","3","Cut","0.72","","","-12","","","","","bo_axe_longer_b","","throwing_axe_quiver_1","","metal_weapon","","6.03","6.03","","BonusAgainstShield","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_05","{=dnOb7o37}Nord Battle Throwing Axehead","3","Blade","Culture.nord","naval_axe_head_05","0.7246","","16.651","26.744","3","Cut","0.91","","","-16","","","","","bo_axe_longer_b","","throwing_axe_quiver_1","","metal_weapon","","8.01","8.01","","BonusAgainstShield","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_06","{=WRrPvWQM}Nord Throwing Axehead","4","Blade","Culture.nord","naval_axe_head_06","0.4856","","16.651","26.744","3","Cut","1.13","","","-14","","","","","bo_axe_longer_b","","throwing_axe_quiver_1","","metal_weapon","","6.45","6.45","","BonusAgainstShield","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_07","{=hkzD5lfa}Nord Hollow Two Handed Axehead","5","Blade","Culture.nord","naval_axe_head_07","0.666","","16.651","26.744","3","Cut","1.27","","","-18","","","","","bo_axe_longer_b","","","","metal_weapon","","15.2","15.2","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_07_blunt","{=9N0vTQnf}Nord Hollow Blunt Two Handed Axehead","5","Blade","","naval_axe_head_07","0.4","","12.651","24.744","3","Cut","1.27","","","-16","","","","true","bo_axe_longer_b","","","","metal_weapon","","15.2","15.2","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_08","{=67PLvXL5}Nord Hollow Decorated Two Handed Axehead","5","Blade","Culture.nord","naval_axe_head_08","0.67","","16.651","26.744","3","Cut","1.32","","","-18","","","","","bo_axe_longer_b","","","","metal_weapon","","15.3","15.3","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_08_2","{=wy0Qz6cC}Hollow Decorated Axehead","6","Blade","Culture.nord","naval_axe_head_08","0.3","","16.651","26.744","3","Cut","1.4","","","-18","","","","true","bo_axe_longer_b","","","","metal_weapon","","15.3","15.3","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_08_3","{=whxt5bTa}Decorated One Handed Axehead","5","Blade","Culture.nord","naval_axe_head_10","0.4","","16.651","26.744","3","Cut","1.28","","","-18","","","","true","bo_axe_longer_b","","","","metal_weapon","","9.15","9.15","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_09","{=Cn8OFyGZ}Nord Etched Broad Battle Axehead","5","Blade","Culture.nord","naval_axe_head_09","0.689","","16.651","26.744","3","Cut","1.28","","","-18","","","","","bo_axe_longer_b","","","","metal_weapon","","9.15","9.15","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_10","{=JOyMcqZu}Nord Etched Broad Battle Axehead with Knotwork Decorations","5","Blade","Culture.nord","naval_axe_head_10","0.688","","16.651","26.744","3","Cut","1.29","","","-18","","","","","bo_axe_longer_b","","","","metal_weapon","","9.15","9.15","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_11","{=IZqhY4Vs}Nord Etched Battle Axehead","4","Blade","Culture.nord","naval_axe_head_11","0.6524","","16.651","26.744","3","Cut","1.02","","","-16","","","","","bo_axe_longer_b","","","","metal_weapon","","8","8","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_11_blunt","{=xizb5Qyk}Nord Etched Blunt Battle Axehead","4","Blade","","naval_axe_head_11","0.658","","16.651","26.744","3","Cut","1.02","","","-16","","","","true","bo_axe_longer_b","","","","metal_weapon","","8","8","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_12","{=TuzO0Irm}Nord Etched Battle Axehead with Knotwork Decorations","5","Blade","Culture.nord","naval_axe_head_12","0.6523","","16.651","26.744","3","Cut","1.23","","","-16","","","","","bo_axe_longer_b","","","","metal_weapon","","8","8","","CanBePickedUpFromCorpse","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_13","{=W55gdLwu}Nord Decorated Throwing Axehead","5","Blade","Culture.nord","naval_axe_head_13","0.45","","16.651","26.744","5","Cut","1.19","","","-15","","","","","bo_axe_longer_b","","throwing_axe_quiver_1","","metal_weapon","","6.45","6.45","","BonusAgainstShield","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","naval_axe_head_13_blunt","{=VRjBxWn7}Blunt Decorated Throwing Axehead","5","Blade","","naval_axe_head_13","0.45","","16.651","26.744","3","Blunt","1.19","","","-15","","","","true","bo_axe_longer_b","","throwing_axe_quiver_1","","metal_weapon","","6.45","6.45","","BonusAgainstShield","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_01","{=TbXnhpzO}Wide Nord Blade","3","Blade","Culture.nord","nord_sword_blade_01","0.9","100","","","3","Cut","0.85","Pierce","0.85","","","","","","bo_sword_one_handed","","nord_sword_blade_01_scabbard_01","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_02","{=FL9QagP3}Embroidered Fullered Blade","4","Blade","Culture.nord","nord_sword_blade_02","0.75","89.5","","","3","Cut","0.95","Pierce","0.95","","","","","","bo_sword_one_handed","","nord_sword_blade_02_scabbard_02","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_02_blunt","{=bKmaQvWD}Blunt Embroidered Fullered Blade","4","Blade","Culture.nord","nord_sword_blade_02","0.76","89.7","","","3","Cut","0.95","Pierce","0.95","","","","","true","bo_sword_one_handed","","nord_sword_blade_02_scabbard_02","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_03","{=L99NU0aG}Decorated Fullered Blade","4","Blade","Culture.nord","nord_sword_blade_03","0.75","90.2","","","3","Cut","0.9","Pierce","1.05","","","","","","bo_sword_one_handed","","nord_sword_blade_03_scabbard_03","","metal_weapon","","","","","Civilian","ItemFlags","",""
"RBM_WS","RBMCombat_WS_crafting_pieces.xml","nord_sword_blade_04","{=wk0uDFv7}Nord Broad Blade","4","Blade","Culture.nord","nord_sword_blade_04","0.8","89.8","","","3","Cut","1.1","Pierce","0.9","","","","","","bo_sword_one_handed","","nord_sword_blade_04_scabbard_04","","metal_weapon","","","","","Civilian","ItemFlags","",""
