"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","item_category","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.swing_damage","Weapon.swing_damage_type","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","Horse.monster","Horse.maneuver","Horse.speed","Horse.charge_damage","Horse.body_length","Horse.extra_health","Horse.is_mountable","Horse.is_pack_animal","Horse.modifier_group","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_head","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.CannotBePickedUp","Flags.Civilian","Flags.DoesNotHideChest","Flags.DropOnAnyAction","Flags.DropOnWeaponChange","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.QuickFadeOut","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","Horse.mane_mesh","Horse.skeleton_scale","is_merchandise","IsFood","item_holsters","lod_atlas_index","multiplayer_item","prefab","recalculate_body","shield_body_name","skeleton_name","static_animation_name","tier_override","Trade.morale_bonus","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.fire_damage","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.weapon_balance","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoCanBreakOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBeUsedWhileCrouched","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanKillEvenIfBlunt","Weapon.WeaponFlags.CanKnockDown","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MeleeWeapon","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.MultiplePenetration","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.StringHeldByHand","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"RBM_WS","RBMCombat_WS_items.xml","northern_goggled_helmet","{=ISCtxKub}Sea Raider Goggled Helmet","HeadArmor","Culture.nord","","sturgia_helmet_k","1.8","","","1.6","","Plate","plate","89","24","20","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nordic_helmet","{=OLkncAaD}Closed Mail Goggled Helmet","HeadArmor","Culture.nord","","sturgia_masked_helm_a","4.1","","","1","","Plate","chain","86","40","40","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","goggled_helmet_over_full_mail","{=mU5CY4bz}Closed Huscarl Helmet","HeadArmor","Culture.nord","","sturgia_helmet_e","4.4","","","1.6","","Plate","chain","114","74","40","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","closed_goggled_helmet","{=aYLCCpS4}Northern Closed Warlord Helmet","HeadArmor","Culture.nord","","sturgia_helmet_l","4.1","","","1.6","","Plate","chain","104","64","40","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","goggled_helmet_over_mail","{=qc0P0b2r}Goggled Helmet over Mail","HeadArmor","Culture.nord","","sturgia_helmet_c","1.8","","","3.2","","Plate","plate","106","24","20","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nordic_civilian_hat","{=ZqQFHHvy}Nordic Civilian Hat","HeadArmor","Culture.nord","nordic_civilian_hat","nordic_civilian_hat","0.5","","","1","","Cloth","cloth_unarmoured","7","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nordic_civilian_hat_fur_brim","{=jw8fKXRu}Nordic Civilian Hat with Fur Brim","HeadArmor","Culture.nord","nordic_civilian_hat_fur_brim","nordic_civilian_hat_fur_brim","0.6","","","1","","Cloth","cloth_unarmoured","7","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nordic_civilian_dress","{=ja1tbR4y}Nordic Dress","BodyArmor","Culture.nord","","nordic_civilian_dress","4","","","1","","Cloth","cloth_unarmoured","","8","5","10","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nordic_civilian_dress_plaid","{=WTum1FXz}Nordic Plaid Dress","BodyArmor","Culture.nord","","nordic_civilian_dress_plaid","4","","","1","","Cloth","cloth_unarmoured","","8","5","10","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","dress_norse_lady","{=KCYVy9fn}Northern Knotwork Tunic","BodyArmor","Culture.nord","","dress_norse_lady","2","","","8","","Cloth","cloth_unarmoured","","12","7","12","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","cape_norse_lady","{=nrKlORwM}Northern Fur Cape","Cape","Culture.nord","body_armor","cape_norse_lady","1","","","8","","Cloth","cloth_unarmoured","","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_casual_tunic","{=er4Ewoeo}Nordic Woolen Tunic","BodyArmor","Culture.nord","body_armor","nord_casual_tunic","3","","","2","","Leather","leather","","13","13","13","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_casual_cloak","{=1sowgke0}Long Woolen Cloak","Cape","Culture.nord","body_armor","nord_casual_cloak","0.5","","","3","","Cloth","cloth_unarmoured","","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_casual_boots","{=5eUfSvDL}Short Flap Boots","LegArmor","Culture.nord","","nord_casual_boots","0.5","","","1","","Leather","leather","","","","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_casual_bracers","{=eeQ4v41t}Leather Bracers","HandArmor","Culture.nord","","nord_casual_bracers","0.6","","","1","","Leather","leather","","","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_poor_civil","{=RkBmuucV}Old Linen Tunic","BodyArmor","Culture.nord","body_armor","nord_poor_civil","3","","","0.1","","Leather","leather","","11","8","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_poor_boot","{=mMEBkvP9}Worn Leather Boots","LegArmor","Culture.nord","","nord_poor_boot","0.5","","","0.1","","Leather","leather","","","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","pirate_a_head","{=LQ9X2e1A}Pirate Turban","HeadArmor","Culture.aserai","head_armor","pirate_a_head","0.5","","","1","","Cloth","cloth_unarmoured","12","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","pirate_tier_2_head","{=3FKW6OLa}Pirate Turban with Stone","HeadArmor","Culture.aserai","pirate_tier_2_head","pirate_tier_2_head","0.6","","","4","","Cloth","cloth_unarmoured","11","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","pirate_tier_3_head","{=nnEMKAcy}Pirate Helmet with Turban","HeadArmor","Culture.aserai","pirate_tier_3_head","pirate_tier_3_head","2.3","","","3","","Plate","plate","40","2","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","southern_pirate_head","{=3z2G3Db5}Corsair Helmet","HeadArmor","Culture.aserai","southern_pirate_head","southern_pirate_head","1.3","","","1","","Cloth","cloth_unarmoured","15","10","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","southern_pirate_turban","{=lDV710IL}Corsair Feathered Helmet","HeadArmor","Culture.aserai","head_armor","southern_pirate_turban","1","","","3","","Cloth","cloth_unarmoured","9","","","","","","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","pirate_a","{=sRNDwJ85}Pirate Cloth Armor","BodyArmor","Culture.nord","","pirate_a","3","","","1","","Cloth","cloth","","11","11","11","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","pirate_tier_2_body","{=wwlSmzZ6}Pirate Leather Armor","BodyArmor","Culture.nord","","pirate_tier_2_body","5","","","2","","Leather","leather","","26","11","11","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","pirate_tier_3_armor","{=3bB9jfSX}Sky Chain Armor","BodyArmor","Culture.nord","","pirate_tier_3_armor","14","","","2","","Chainmail","chain","","62","38","13","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","southern_pirate_armor","{=na3nZMbV}Corsair Cloth Armor","BodyArmor","Culture.neutral_culture","","southern_pirate_armor","4","","","1","","Cloth","cloth","","17","17","17","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit","{=jYNggNHl}Gilded Raider Armor","BodyArmor","Culture.neutral_culture","","tacky_bandit","18","","","5","","Chainmail","chain","","60","55","55","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_helmet","{=SbVmtrUw}Feathered Helmet","HeadArmor","Culture.neutral_culture","tacky_bandit_helmet","tacky_bandit_helmet","2.5","","","3","","Plate","plate","45","8","","","","","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_helmet_b","{=LYjawjAg}Plumed Bandit Helmet","HeadArmor","Culture.neutral_culture","tacky_bandit_helmet_b","tacky_bandit_helmet_b","3.0","","","3.3","","Plate","plate","53","10","","","","","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_helmet_c","{=4RGsWCZp}Serpenthide Plume Helmet","HeadArmor","Culture.neutral_culture","tacky_bandit_helmet_c","tacky_bandit_helmet_c","2","","","3.2","","Plate","plate","55","10","","","","","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_shoulder","{=eigRPme7}Gilded Raider Shoulder","Cape","Culture.neutral_culture","","tacky_bandit_shoulder","3","","","4","","Plate","plate","","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_shoulder_b","{=aVqWDZFA}Plumed Serpenthide Shoulder","Cape","Culture.neutral_culture","","tacky_bandit_shoulder_b","2","","","3","","Leather","leather","","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_bracer","{=lCaC2QVC}Gilded Raider Bracers","HandArmor","Culture.neutral_culture","","tacky_bandit_bracer","1.4","","","4","","Plate","plate","","","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","tacky_bandit_boot","{=US2w3NXN}Gilded Raider Boots","LegArmor","Culture.neutral_culture","","tacky_bandit_boot","2.6","","","3","","Plate","plate","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_helmet_a","{=Y3RErkMr}Raider Fur Helmet","HeadArmor","Culture.neutral_culture","head_armor","bandit_hybrid_armor_helmet_a","0.8","","","2","","Leather","leather","25","12","12","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_helmet_b","{=vkz9JMS4}Raider Reinforced Fur Helmet","HeadArmor","Culture.neutral_culture","head_armor","bandit_hybrid_armor_helmet_b","2.1","","","1.3","","Plate","plate","65","12","12","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_shoulder_a","{=MNVp3MUF}Raider Fur Shoulderguard","Cape","Culture.neutral_culture","body_armor","bandit_hybrid_armor_shoulder_a","0.85","","","3","","Leather","leather","","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_shoulder_b","{=HabHagNK}Raider Reinforced Shoulderguard","Cape","Culture.neutral_culture","body_armor","bandit_hybrid_armor_shoulder_b","1.8","","","3","","Plate","plate","","45","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_a","{=mWbA1P4z}Raider Bronze Clothing","BodyArmor","Culture.neutral_culture","body_armor","bandit_hybrid_armor_a","4","","","2","","Cloth","cloth","","20","12","12","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_b","{=ecc2QSuK}Raider Iron Clothing","BodyArmor","Culture.neutral_culture","body_armor","bandit_hybrid_armor_b","4","","","3","","Cloth","cloth","","23","12","12","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_c","{=beShQCIS}Raider Clothes","BodyArmor","Culture.neutral_culture","body_armor","bandit_hybrid_armor_c","3","","","1.5","","Cloth","cloth_unarmoured","","12","12","12","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_gloves_a","{=9uJYaxe3}Raider Bronze Gloves","HandArmor","Culture.neutral_culture","","bandit_hybrid_armor_gloves_a","2","","","3","","Plate","plate","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","bandit_hybrid_armor_boots_a","{=GL5XuZUs}Raider Bronze Boots","LegArmor","Culture.neutral_culture","","bandit_hybrid_armor_boots_a","2.4","","","3","","Plate","plate","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_armor","{=ar8zJlCr}Mastercrafted Northern Armor","BodyArmor","Culture.nord","","nord_king_armor","25","","","6","","Plate","plate","","60","60","55","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_armor_c","{=iPI533Ht}Gilded Shield-Companion Armor","BodyArmor","Culture.nord","","nord_king_armor_c","21","","","5","","Plate","plate","","62","62","57","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_armor_d","{=ar8zJlCr}Mastercrafted Northern Armor","BodyArmor","Culture.nord","","nord_king_armor","25","","","6","","Plate","plate","","60","60","55","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_crown","{=MX73rUwD}Northern Majestic Crown","HeadArmor","Culture.nord","head_armor","nord_king_crown","0.3","","","6","","Plate","plate","4","","","","","false","none","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_shoulder_armor","{=PrUts5OS}Northern Majestic Shoulder","Cape","Culture.nord","","nord_king_shoulder_armor","1","","","6","","Plate","plate","","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","hybrid_armor_boots_b","{=YHmObN5p}Majectic Iron Boots","LegArmor","Culture.nord","","bandit_hybrid_armor_boots_b","2","","","4","","Plate","plate","","","","59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","hybrid_armor_gloves_b","{=CHhdu8A3}Majestic Gloves","HandArmor","Culture.nord","","bandit_hybrid_armor_gloves_b","1.8","","","4","","Plate","plate","","","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_armor_b","{=QELt180J}Gilded Noble Armor","BodyArmor","Culture.nord","","nord_king_armor_b","21","","","6","","Plate","plate","","62","62","57","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_king_shoulder_armor_b","{=S7jzipVJ}Gilded Noble Shoulder","Cape","Culture.nord","","nord_king_shoulder_armor_b","1","","","6","","Plate","plate","","52","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","stealth_bow","{=RBM_RAN_053}Whispering Shadow 150 Pounder","Bow","","","stealth_bow","0.45","3000","90","1","","","","","","","","","","","","","","","","","","Bow","Arrow","106","100","Pierce","100","","","70","80","150","","bow","bow","","","","","","","","","","","","","","","","","bo_short_bow_c","","","","","","true","","","","true","","","","","","","","","","","false","","bow_hip:bow_hip_2","","","","","","","","","","","3","","0.0,0,-0.1","","","","","wood_weapon","","","","","","","","","","","","","","","true","","true","","","","","","","true","","","","","true","true","true","true","true",""
