"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.Civilian","Flags.DoesNotHideChest","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","is_merchandise","item_holsters","lod_atlas_index","recalculate_body","shield_body_name","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.CantReloadOnHorseback","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_r","{=osa_tv_khuzait_helmet_r}Steppe Plumed Steel Helmet With Closed Lamellar","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_r","2.8","","0","2.6","Plate","plate","50","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_s","{=osa_tv_khuzait_helmet_s}Steppe Feathered Steel Helmet With Closed Lamellar","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_s","2.8","","0","2.6","Plate","plate","50","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_t","{=osa_tv_khuzait_helmet_t}Steppe Mailed Steel Nasalhelm","HeadArmor","Culture.khuzait","","TV_khuzait_helmet_t","3.15","","","1.6","Plate","plate","44","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_u","{=osa_tv_khuzait_helmet_u}Eastern Steel Cap With Lamellar Faceguard","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_u","2.8","","0","2.6","Plate","plate","49","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_v","{=osa_tv_khuzait_helmet_v}Eastern Lamellar Helmet","HeadArmor","Culture.khuzait","","TV_khuzait_helmet_v","1.7","","","1.6","Plate","plate","34","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_w","{=osa_tv_khuzait_helmet_w}Eastern Lamellar Helmet Over Leather","HeadArmor","Culture.khuzait","","TV_khuzait_helmet_w","1.7","","","1.6","Plate","plate","38","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_x","{=osa_tv_khuzait_helmet_x}Eastern Plumed Lamellar Helmet Over Mail","HeadArmor","Culture.khuzait","","TV_khuzait_helmet_x","1.7","","","1.6","Plate","plate","45","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_y","{=osa_tv_khuzait_helmet_y}Eastern Decorated Cap","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_y","1.4","","0","1.6","Plate","plate","22","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_y2","{=osa_tv_khuzait_helmet_y2}Eastern Decorated Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_y2","2.1","","0","2.2","Plate","plate","32","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_y3","{=osa_tv_khuzait_helmet_y3}Eastern Plumed Decorated Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_y3","2.1","","0","2.2","Plate","plate","38","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_y4","{=osa_tv_khuzait_helmet_y4}Eastern Lordly Plumed Decorated Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_y4","4.6","","","3.6","Plate","plate","44","","","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_z","{=osa_tv_khuzait_helmet_z}Steppe Lamellar Helmet Over Cloth","HeadArmor","Culture.khuzait","","TV_khuzait_helmet_z","3.2","","","2.3","Plate","plate","46","","","","","false","type3","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_z2","{=osa_tv_khuzait_helmet_z2}Steppe Lamellar Helmet Over Leather","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_z2","3.5","","0","2.6","Plate","plate","43","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_z3","{=osa_tv_khuzait_helmet_z3}Steppe Lamellar Helmet Over Mail","HeadArmor","Culture.khuzait","","TV_khuzait_helmet_z3","3.6","","","2.8","Plate","plate","48","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_za","{=osa_tv_khuzait_helmet_za}Eastern Silvered Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_za","2.1","","0","2.2","Plate","plate","32","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_helmet_zb","{=osa_tv_khuzait_helmet_zb}Eastern Gilded Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_helmet_zb","2.1","","0","2.2","Plate","plate","32","","","","","false","type2","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_a","{=osa_tv_khuzait_lord_helmet_a}Eastern Furred Noble Helmet With Plume","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_a","4.6","","","3.6","Plate","plate","45","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_b","{=osa_tv_khuzait_lord_helmet_b}Eastern Furred Noble Helmet With Feathers","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_b","4.8","","","3.6","Plate","plate","47","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_c","{=osa_tv_khuzait_lord_helmet_c}Eastern Decorated Battle Crown","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_c","2.7","","","4","Plate","plate","36","","","","","false","type2","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_d","{=osa_tv_khuzait_lord_helmet_d}Eastern Ornate Cap","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_d","1.4","","","8","Plate","plate","22","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_e","{=osa_tv_khuzait_lord_helmet_e}Decorated Spiked Helmet With Facemask","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_e","4.5","","","2.4","Plate","plate","51","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_f","{=osa_tv_khuzait_lord_helmet_f}Steppe Plumed Lamellar Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_f","3.4","","","3","Plate","plate","42","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_g","{=osa_tv_khuzait_lord_helmet_g}Eastern Lordly Plumed Lamellar Helmet","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_g","4.6","","","3.6","Plate","plate","45","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_h","{=osa_tv_khuzait_lord_helmet_h}Eastern Silvered Battle Crown With Lamellar","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_h","4.6","","","3.6","Plate","plate","45","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_h2","{=osa_tv_khuzait_lord_helmet_h2}Eastern Gilded Battle Crown With Leather Lamellar","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_h2","4.6","","","3.6","Plate","plate","45","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_i","{=osa_tv_khuzait_lord_helmet_i}Eastern Silvered Noble Helmet With Lamellar","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_i","2.7","","","4","Plate","plate","42","","","","","false","type2","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_j","{=osa_tv_khuzait_lord_helmet_j}Eastern Gilded Noble Helmet With Leather Lamellar","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_j","2.7","","","4","Plate","plate","36","","","","","false","type2","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_k","{=osa_tv_khuzait_lord_helmet_k}Eastern Gilded Noble Helmet With Plates","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_k","4.6","","","3.6","Plate","plate","46","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_l","{=osa_tv_khuzait_lord_helmet_l}Steppe Spiked Iron Helmet With Facemask","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_l","4.5","","","2.4","Plate","plate","51","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_m","{=osa_tv_khuzait_lord_helmet_m}Eastern Plumed Noble Helmet With Plates","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_m","3.4","","0","4.6","Plate","plate","50","","","","","false","all","type2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_khuzait_lord_helmet_n","{=osa_tv_khuzait_lord_helmet_n}Eastern Noble Fluted Helmet With Sideguards","HeadArmor","Culture.khuzait","head_armor","TV_khuzait_lord_helmet_n","3.9","","","4","Plate","plate","52","","","","","false","all","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_a","{=osa_tv_nord_helmet_a}Nordic Vendel Cap","HeadArmor","Culture.sturgia","","TV_nord_helmet_a","3.1","","","1.6","Plate","plate","40","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_b","{=osa_tv_nord_helmet_b}Nordic Vendel Cap Over Leather","HeadArmor","Culture.sturgia","","TV_nord_helmet_b","3.1","","","1.6","Plate","plate","46","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_c","{=osa_tv_nord_helmet_c}Nordic Vendel Cap Over Open Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_c","3.4","","","3.2","Plate","plate","50","","","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_d","{=osa_tv_nord_helmet_d}Nordic Vendel Cap Over Closed Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_d","4.4","","","1.6","Chainmail","chain","51","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_e","{=osa_tv_nord_helmet_e}Nordic Vendel Goggled Helm","HeadArmor","Culture.sturgia","","TV_nord_helmet_e","3.1","","","1.6","Plate","plate","40","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_f","{=osa_tv_nord_helmet_f}Nordic Vendel Goggled Helm Over Leather","HeadArmor","Culture.sturgia","","TV_nord_helmet_f","3.1","","","1.6","Plate","plate","46","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_g","{=osa_tv_nord_helmet_g}Nordic Vendel Goggled Helm Over Open Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_g","3.4","","","3.2","Plate","plate","50","","","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_h","{=osa_tv_nord_helmet_h}Nordic Vendel Goggled Helm Over Closed Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_h","4.4","","","1.6","Chainmail","chain","51","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_i","{=osa_tv_nord_helmet_i}Nordic Vendel Nasalhelm Over Leather","HeadArmor","Culture.sturgia","","TV_nord_helmet_i","3.1","","","1.6","Plate","plate","23","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_j","{=osa_tv_nord_helmet_j}Nordic Vendel Nasalhelm Over Open Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_j","3.4","","","3.2","Plate","plate","33","","","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_k","{=osa_tv_nord_helmet_k}Nordic Vendel Nasalhelm With Faceguard","HeadArmor","Culture.sturgia","","TV_nord_helmet_k","3.6","","","3","Plate","plate","47","","","","","false","type3","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_l","{=osa_tv_nord_helmet_l}Nordic Vendel Nasalhelm With Goggled Faceguard","HeadArmor","Culture.sturgia","","TV_nord_helmet_l","3.6","","","3","Plate","plate","47","","","","","false","type3","type1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_m","{=osa_tv_nord_helmet_m}Northern Lendman's Cap","HeadArmor","Culture.sturgia","","TV_nord_helmet_m","3.1","","","1.6","Plate","plate","40","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_n","{=osa_tv_nord_helmet_n}Northern Lendman's Cap Over Leather","HeadArmor","Culture.sturgia","","TV_nord_helmet_n","3.1","","","1.6","Plate","plate","46","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_o","{=osa_tv_nord_helmet_o}Northern Lendman's Cap Over Open Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_o","3.4","","","3.2","Plate","plate","50","","","","","false","all","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_p","{=osa_tv_nord_helmet_p}Northern Lendman's Cap Over Closed Mail","HeadArmor","Culture.sturgia","","TV_nord_helmet_p","4.4","","","1.6","Chainmail","chain","51","","","","","false","all","all","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_q","{=osa_tv_nord_helmet_q}Nordic Nasal Helmet With Faceguard Over Leather","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_q","2.9","","0","3.3","Plate","plate","36","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_r","{=osa_tv_nord_helmet_r}Nordic Nasal Helmet With Faceguard Over Mail","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_r","2.9","","0","3.3","Plate","plate","42","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_s","{=osa_tv_nord_helmet_s}Nordic Goggled Nasal Helmet With Faceguard Over Mail","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_s","2.9","","0","3.3","Plate","plate","48","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_t","{=osa_tv_nord_helmet_t}Nordic Ridged Cap Over Cloth","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_t","2.2","","0","1.4","Plate","plate","20","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_t2","{=osa_tv_nord_helmet_t2}Nordic Ridged Cap Over Mail","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_t2","2.9","","0","1.2","Plate","plate","31","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_t3","{=osa_tv_nord_helmet_t3}Nordic Nasal Ridged Cap Over Mail","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_t3","2.6","","0","2.4","Plate","plate","35","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_u","{=osa_tv_nord_helmet_u}Nordic Pointed Nasalhelm Over Leather","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_u","2.9","","0","1.2","Plate","plate","31","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_u2","{=osa_tv_nord_helmet_u2}Nordic Pointed Nasalhelm Over Mail","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_u2","2.6","","0","2.4","Plate","plate","35","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_u3","{=osa_tv_nord_helmet_u3}Nordic Pointed Nasalhelm With Faceguard Over Mail","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_u3","2.9","","0","3.3","Plate","plate","42","","","","","false","type3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_v","{=osa_tv_nord_helmet_v}Nordic Boar Nasal Helmet","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_v","2.9","","0","1.2","Plate","plate","31","","","","","false","type1","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OSA","OSA_tv_assets_head.xml","TV_nord_helmet_v2","{=osa_tv_nord_helmet_v2}Nordic Boar Nasal Helmet With Leather","HeadArmor","Culture.sturgia","head_armor","TV_nord_helmet_v2","2.6","","0","2.4","Plate","plate","35","","","","","false","type3","none","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
